epoch,epoch_time,lr-SparseLamb/pg1,lr-SparseLamb/pg2,step,train_loss,val_loss,val_r2
0,,,,419,2.4401726722717285,,
,,0.002,0.002,420,,,
0,,,,420,4.34088134765625,,
,,0.002,0.002,421,,,
0,,,,421,4.583893775939941,,
,,0.002,0.002,422,,,
0,,,,422,3.248408079147339,,
,,0.002,0.002,423,,,
0,,,,423,2.3687591552734375,,
,,0.002,0.002,424,,,
0,,,,424,3.430802345275879,,
,,0.002,0.002,425,,,
0,,,,425,4.0633344650268555,,
,,0.002,0.002,426,,,
0,,,,426,3.447136878967285,,
,,0.002,0.002,427,,,
0,,,,427,4.2618536949157715,,
,,0.002,0.002,428,,,
0,,,,428,2.8290517330169678,,
,,0.002,0.002,429,,,
0,,,,429,2.3910696506500244,,
,,0.002,0.002,430,,,
0,,,,430,3.307021379470825,,
,,0.002,0.002,431,,,
0,,,,431,1.953312873840332,,
,,0.002,0.002,432,,,
0,,,,432,5.665473461151123,,
,,0.002,0.002,433,,,
0,,,,433,5.080406188964844,,
,,0.002,0.002,434,,,
0,,,,434,4.28126859664917,,
,,0.002,0.002,435,,,
0,,,,435,3.464989185333252,,
,,0.002,0.002,436,,,
0,,,,436,3.8872129917144775,,
,,0.002,0.002,437,,,
0,,,,437,3.7726762294769287,,
,,0.002,0.002,438,,,
0,,,,438,3.630449056625366,,
,,0.002,0.002,439,,,
0,,,,439,5.67520809173584,,
,,0.002,0.002,440,,,
0,,,,440,3.846738338470459,,
,,0.002,0.002,441,,,
0,,,,441,4.7260332107543945,,
,,0.002,0.002,442,,,
0,,,,442,2.51273775100708,,
,,0.002,0.002,443,,,
0,,,,443,3.1653125286102295,,
,,0.002,0.002,444,,,
0,,,,444,2.8962972164154053,,
,,0.002,0.002,445,,,
0,,,,445,4.6272053718566895,,
,,0.002,0.002,446,,,
0,,,,446,3.58579421043396,,
,,0.002,0.002,447,,,
0,,,,447,3.7894492149353027,,
,,0.002,0.002,448,,,
0,,,,448,3.9175450801849365,,
,,0.002,0.002,449,,,
0,,,,449,6.175363063812256,,
,,0.002,0.002,450,,,
0,,,,450,4.256898880004883,,
,,0.002,0.002,451,,,
0,,,,451,3.8909990787506104,,
,,0.002,0.002,452,,,
0,,,,452,3.6911821365356445,,
,,0.002,0.002,453,,,
0,,,,453,3.805760383605957,,
,,0.002,0.002,454,,,
0,,,,454,3.558230400085449,,
,,0.002,0.002,455,,,
0,,,,455,2.4962897300720215,,
,,0.002,0.002,456,,,
0,,,,456,4.625664710998535,,
,,0.002,0.002,457,,,
0,,,,457,4.203835964202881,,
,,0.002,0.002,458,,,
0,,,,458,2.6303436756134033,,
,,0.002,0.002,459,,,
0,,,,459,1.9540711641311646,,
,,0.002,0.002,460,,,
0,,,,460,14.2764310836792,,
,,0.002,0.002,461,,,
0,,,,461,2.6694862842559814,,
,,0.002,0.002,462,,,
0,,,,462,2.3607776165008545,,
,,0.002,0.002,463,,,
0,,,,463,2.3771002292633057,,
,,0.002,0.002,464,,,
0,,,,464,3.760442018508911,,
,,0.002,0.002,465,,,
0,,,,465,4.542981147766113,,
,,0.002,0.002,466,,,
0,,,,466,3.1809744834899902,,
,,0.002,0.002,467,,,
0,,,,467,3.5404703617095947,,
,,0.002,0.002,468,,,
0,,,,468,2.725151300430298,,
,,0.002,0.002,469,,,
0,,,,469,8.886430740356445,,
,,0.002,0.002,470,,,
0,,,,470,2.8683388233184814,,
,,0.002,0.002,471,,,
0,,,,471,2.448164224624634,,
,,0.002,0.002,472,,,
0,,,,472,4.383815288543701,,
,,0.002,0.002,473,,,
0,,,,473,1.985229730606079,,
,,0.002,0.002,474,,,
0,,,,474,2.6784932613372803,,
,,0.002,0.002,475,,,
0,,,,475,3.820533037185669,,
,,0.002,0.002,476,,,
0,,,,476,2.610546350479126,,
,,0.002,0.002,477,,,
0,,,,477,3.0757668018341064,,
,,0.002,0.002,478,,,
0,,,,478,3.4925692081451416,,
,,0.002,0.002,479,,,
0,,,,479,5.382131099700928,,
,,0.002,0.002,480,,,
0,,,,480,5.4481120109558105,,
,,0.002,0.002,481,,,
0,,,,481,3.3791189193725586,,
,,0.002,0.002,482,,,
0,,,,482,8.703641891479492,,
,,0.002,0.002,483,,,
0,,,,483,3.931389093399048,,
,,0.002,0.002,484,,,
0,,,,484,2.6973140239715576,,
,,0.002,0.002,485,,,
0,,,,485,17.031387329101562,,
,,0.002,0.002,486,,,
0,,,,486,4.476128101348877,,
,,0.002,0.002,487,,,
0,,,,487,2.886070728302002,,
,,0.002,0.002,488,,,
0,,,,488,2.6573145389556885,,
,,0.002,0.002,489,,,
0,,,,489,3.031583070755005,,
,,0.002,0.002,490,,,
0,,,,490,3.5009424686431885,,
,,0.002,0.002,491,,,
0,,,,491,2.506305456161499,,
,,0.002,0.002,492,,,
0,,,,492,2.8545150756835938,,
,,0.002,0.002,493,,,
0,,,,493,3.2183103561401367,,
,,0.002,0.002,494,,,
0,,,,494,4.562963962554932,,
,,0.002,0.002,495,,,
0,,,,495,2.1999614238739014,,
,,0.002,0.002,496,,,
0,,,,496,3.197206497192383,,
,,0.002,0.002,497,,,
0,,,,497,1.8842852115631104,,
,,0.002,0.002,498,,,
0,,,,498,2.209294557571411,,
,,0.002,0.002,499,,,
0,,,,499,2.004216432571411,,
,,0.002,0.002,500,,,
0,,,,500,2.8332133293151855,,
,,0.002,0.002,501,,,
0,,,,501,3.759004831314087,,
,,0.002,0.002,502,,,
0,,,,502,4.081324577331543,,
,,0.002,0.002,503,,,
0,,,,503,3.1918280124664307,,
,,0.002,0.002,504,,,
0,,,,504,3.115493059158325,,
,,0.002,0.002,505,,,
0,,,,505,3.428424119949341,,
,,0.002,0.002,506,,,
0,,,,506,2.6965017318725586,,
,,0.002,0.002,507,,,
0,,,,507,3.4256091117858887,,
,,0.002,0.002,508,,,
0,,,,508,3.7853314876556396,,
,,0.002,0.002,509,,,
0,,,,509,2.982304334640503,,
,,0.002,0.002,510,,,
0,,,,510,3.0062496662139893,,
,,0.002,0.002,511,,,
0,,,,511,3.5354723930358887,,
,,0.002,0.002,512,,,
0,,,,512,2.52445650100708,,
,,0.002,0.002,513,,,
0,,,,513,3.2100563049316406,,
,,0.002,0.002,514,,,
0,,,,514,1.9813222885131836,,
,,0.002,0.002,515,,,
0,,,,515,2.4869673252105713,,
,,0.002,0.002,516,,,
0,,,,516,3.0077762603759766,,
,,0.002,0.002,517,,,
0,,,,517,3.0264666080474854,,
,,0.002,0.002,518,,,
0,,,,518,3.2459914684295654,,
,,0.002,0.002,519,,,
0,,,,519,2.5957114696502686,,
,,0.002,0.002,520,,,
0,,,,520,2.4892513751983643,,
,,0.002,0.002,521,,,
0,,,,521,1.6353727579116821,,
,,0.002,0.002,522,,,
0,,,,522,3.1343276500701904,,
,,0.002,0.002,523,,,
0,,,,523,1.6729483604431152,,
,,0.002,0.002,524,,,
0,,,,524,2.061563491821289,,
,,0.002,0.002,525,,,
0,,,,525,3.5949621200561523,,
,,0.002,0.002,526,,,
0,,,,526,2.623913288116455,,
,,0.002,0.002,527,,,
0,,,,527,2.4550983905792236,,
,,0.002,0.002,528,,,
0,,,,528,1.435802698135376,,
,,0.002,0.002,529,,,
0,,,,529,3.1596384048461914,,
,,0.002,0.002,530,,,
0,,,,530,5.359014987945557,,
,,0.002,0.002,531,,,
0,,,,531,10.893285751342773,,
,,0.002,0.002,532,,,
0,,,,532,2.2613677978515625,,
,,0.002,0.002,533,,,
0,,,,533,6.457785606384277,,
,,0.002,0.002,534,,,
0,,,,534,3.7098491191864014,,
,,0.002,0.002,535,,,
0,,,,535,3.2940828800201416,,
,,0.002,0.002,536,,,
0,,,,536,2.358933687210083,,
,,0.002,0.002,537,,,
0,,,,537,2.974278688430786,,
,,0.002,0.002,538,,,
0,,,,538,2.860945701599121,,
,,0.002,0.002,539,,,
0,,,,539,3.341304063796997,,
,,0.002,0.002,540,,,
0,,,,540,4.728015422821045,,
,,0.002,0.002,541,,,
0,,,,541,2.76786732673645,,
,,0.002,0.002,542,,,
0,,,,542,3.1956839561462402,,
,,0.002,0.002,543,,,
0,,,,543,1.9418187141418457,,
,,0.002,0.002,544,,,
0,,,,544,2.3186824321746826,,
,,0.002,0.002,545,,,
0,,,,545,2.8237457275390625,,
,,0.002,0.002,546,,,
0,,,,546,3.485788106918335,,
,,0.002,0.002,547,,,
0,,,,547,6.360265731811523,,
,,0.002,0.002,548,,,
0,,,,548,23.533977508544922,,
,,0.002,0.002,549,,,
0,,,,549,2.2712724208831787,,
,,0.002,0.002,550,,,
0,,,,550,4.063711643218994,,
,,0.002,0.002,551,,,
0,,,,551,2.8498878479003906,,
,,0.002,0.002,552,,,
0,,,,552,3.477743625640869,,
,,0.002,0.002,553,,,
0,,,,553,3.4239566326141357,,
,,0.002,0.002,554,,,
0,,,,554,3.747203826904297,,
,,0.002,0.002,555,,,
0,,,,555,4.174330234527588,,
,,0.002,0.002,556,,,
0,,,,556,5.273318290710449,,
,,0.002,0.002,557,,,
0,,,,557,3.6072096824645996,,
,,0.002,0.002,558,,,
0,,,,558,3.31278920173645,,
,,0.002,0.002,559,,,
0,,,,559,3.205709457397461,,
,,0.002,0.002,560,,,
0,,,,560,12.194191932678223,,
,,0.002,0.002,561,,,
0,,,,561,3.8167977333068848,,
,,0.002,0.002,562,,,
0,,,,562,2.378981590270996,,
,,0.002,0.002,563,,,
0,,,,563,1.8390315771102905,,
,,0.002,0.002,564,,,
0,,,,564,4.008034706115723,,
,,0.002,0.002,565,,,
0,,,,565,3.175128936767578,,
,,0.002,0.002,566,,,
0,,,,566,8.487808227539062,,
,,0.002,0.002,567,,,
0,,,,567,3.2736430168151855,,
,,0.002,0.002,568,,,
0,,,,568,5.705929756164551,,
,,0.002,0.002,569,,,
0,,,,569,3.2148118019104004,,
,,0.002,0.002,570,,,
0,,,,570,2.8723363876342773,,
,,0.002,0.002,571,,,
0,,,,571,3.4432716369628906,,
,,0.002,0.002,572,,,
0,,,,572,2.621304750442505,,
,,0.002,0.002,573,,,
0,,,,573,19.64645004272461,,
,,0.002,0.002,574,,,
0,,,,574,3.4651317596435547,,
,,0.002,0.002,575,,,
0,,,,575,6.91066837310791,,
,,0.002,0.002,576,,,
0,,,,576,5.325436592102051,,
,,0.002,0.002,577,,,
0,,,,577,2.889716386795044,,
,,0.002,0.002,578,,,
0,,,,578,2.888321876525879,,
,,0.002,0.002,579,,,
0,,,,579,3.419178009033203,,
,,0.002,0.002,580,,,
0,,,,580,7.074172496795654,,
,,0.002,0.002,581,,,
0,,,,581,4.800518989562988,,
,,0.002,0.002,582,,,
0,,,,582,4.685705661773682,,
,,0.002,0.002,583,,,
0,,,,583,4.8736443519592285,,
,,0.002,0.002,584,,,
0,,,,584,3.739661693572998,,
,,0.002,0.002,585,,,
0,,,,585,2.7824482917785645,,
,,0.002,0.002,586,,,
0,,,,586,3.77565336227417,,
,,0.002,0.002,587,,,
0,,,,587,2.8249619007110596,,
,,0.002,0.002,588,,,
0,,,,588,3.5046956539154053,,
,,0.002,0.002,589,,,
0,,,,589,3.203151226043701,,
,,0.002,0.002,590,,,
0,,,,590,2.4660253524780273,,
,,0.002,0.002,591,,,
0,,,,591,4.582756996154785,,
,,0.002,0.002,592,,,
0,,,,592,3.6832165718078613,,
,,0.002,0.002,593,,,
0,,,,593,2.7244441509246826,,
,,0.002,0.002,594,,,
0,,,,594,1.9306812286376953,,
,,0.002,0.002,595,,,
0,,,,595,3.4600601196289062,,
,,0.002,0.002,596,,,
0,,,,596,4.734488010406494,,
,,0.002,0.002,597,,,
0,,,,597,3.654981851577759,,
,,0.002,0.002,598,,,
0,,,,598,3.0967094898223877,,
,,0.002,0.002,599,,,
0,,,,599,3.9452147483825684,,
,,0.002,0.002,600,,,
0,,,,600,2.877119779586792,,
,,0.002,0.002,601,,,
0,,,,601,3.779184579849243,,
,,0.002,0.002,602,,,
0,,,,602,3.997205972671509,,
,,0.002,0.002,603,,,
0,,,,603,7.600982666015625,,
,,0.002,0.002,604,,,
0,,,,604,3.589553117752075,,
,,0.002,0.002,605,,,
0,,,,605,2.799069404602051,,
,,0.002,0.002,606,,,
0,,,,606,3.9570608139038086,,
,,0.002,0.002,607,,,
0,,,,607,4.3237810134887695,,
,,0.002,0.002,608,,,
0,,,,608,5.072876930236816,,
,,0.002,0.002,609,,,
0,,,,609,5.468079090118408,,
,,0.002,0.002,610,,,
0,,,,610,2.737161159515381,,
,,0.002,0.002,611,,,
0,,,,611,3.544855833053589,,
,,0.002,0.002,612,,,
0,,,,612,2.8547730445861816,,
,,0.002,0.002,613,,,
0,,,,613,4.868322372436523,,
,,0.002,0.002,614,,,
0,,,,614,2.7554972171783447,,
,,0.002,0.002,615,,,
0,,,,615,7.621886253356934,,
,,0.002,0.002,616,,,
0,,,,616,2.805629253387451,,
,,0.002,0.002,617,,,
0,,,,617,3.3167550563812256,,
,,0.002,0.002,618,,,
0,,,,618,2.6318535804748535,,
,,0.002,0.002,619,,,
0,,,,619,2.7498228549957275,,
,,0.002,0.002,620,,,
0,,,,620,2.6429946422576904,,
,,0.002,0.002,621,,,
0,,,,621,4.048161029815674,,
,,0.002,0.002,622,,,
0,,,,622,3.759155750274658,,
,,0.002,0.002,623,,,
0,,,,623,3.8376996517181396,,
,,0.002,0.002,624,,,
0,,,,624,2.6620352268218994,,
,,0.002,0.002,625,,,
0,,,,625,4.010908126831055,,
,,0.002,0.002,626,,,
0,,,,626,2.9507107734680176,,
,,0.002,0.002,627,,,
0,,,,627,3.227146625518799,,
,,0.002,0.002,628,,,
0,,,,628,2.6838219165802,,
,,0.002,0.002,629,,,
0,,,,629,1.3111929893493652,,
,,0.002,0.002,630,,,
0,,,,630,3.8938350677490234,,
,,0.002,0.002,631,,,
0,,,,631,3.3356564044952393,,
,,0.002,0.002,632,,,
0,,,,632,5.4064788818359375,,
,,0.002,0.002,633,,,
0,,,,633,4.367053508758545,,
,,0.002,0.002,634,,,
0,,,,634,3.3789010047912598,,
,,0.002,0.002,635,,,
0,,,,635,4.648828029632568,,
,,0.002,0.002,636,,,
0,,,,636,2.9062836170196533,,
,,0.002,0.002,637,,,
0,,,,637,2.0962085723876953,,
,,0.002,0.002,638,,,
0,,,,638,2.737523078918457,,
,,0.002,0.002,639,,,
0,,,,639,2.858718156814575,,
,,0.002,0.002,640,,,
0,,,,640,4.660955905914307,,
,,0.002,0.002,641,,,
0,,,,641,3.7868452072143555,,
,,0.002,0.002,642,,,
0,,,,642,1.6825729608535767,,
,,0.002,0.002,643,,,
0,,,,643,3.782153606414795,,
,,0.002,0.002,644,,,
0,,,,644,3.6424660682678223,,
,,0.002,0.002,645,,,
0,,,,645,3.17635440826416,,
,,0.002,0.002,646,,,
0,,,,646,3.656500816345215,,
,,0.002,0.002,647,,,
0,,,,647,3.721771001815796,,
,,0.002,0.002,648,,,
0,,,,648,29.174007415771484,,
,,0.002,0.002,649,,,
0,,,,649,4.719424247741699,,
,,0.002,0.002,650,,,
0,,,,650,3.4015753269195557,,
,,0.002,0.002,651,,,
0,,,,651,4.25454568862915,,
,,0.002,0.002,652,,,
0,,,,652,16.113988876342773,,
,,0.002,0.002,653,,,
0,,,,653,4.939099311828613,,
0,77.51934814453125,,,653,,,
,,0.002,0.002,654,,,
1,,,,654,2.3247604370117188,,
,,0.002,0.002,655,,,
1,,,,655,3.5667152404785156,,
,,0.002,0.002,656,,,
1,,,,656,2.9630889892578125,,
,,0.002,0.002,657,,,
1,,,,657,4.41603422164917,,
,,0.002,0.002,658,,,
1,,,,658,3.5970821380615234,,
,,0.002,0.002,659,,,
1,,,,659,3.68695330619812,,
,,0.002,0.002,660,,,
1,,,,660,2.3148467540740967,,
,,0.002,0.002,661,,,
1,,,,661,2.9791533946990967,,
,,0.002,0.002,662,,,
1,,,,662,3.6510255336761475,,
,,0.002,0.002,663,,,
1,,,,663,3.819474697113037,,
,,0.002,0.002,664,,,
1,,,,664,3.563446521759033,,
,,0.002,0.002,665,,,
1,,,,665,2.274240732192993,,
,,0.002,0.002,666,,,
1,,,,666,3.8881704807281494,,
,,0.002,0.002,667,,,
1,,,,667,1.9253908395767212,,
,,0.002,0.002,668,,,
1,,,,668,4.375275135040283,,
,,0.002,0.002,669,,,
1,,,,669,3.6877424716949463,,
,,0.002,0.002,670,,,
1,,,,670,4.156472206115723,,
,,0.002,0.002,671,,,
1,,,,671,2.195539712905884,,
,,0.002,0.002,672,,,
1,,,,672,4.074264049530029,,
,,0.002,0.002,673,,,
1,,,,673,2.77394962310791,,
,,0.002,0.002,674,,,
1,,,,674,1.9132038354873657,,
,,0.002,0.002,675,,,
1,,,,675,4.5882649421691895,,
,,0.002,0.002,676,,,
1,,,,676,3.1497786045074463,,
,,0.002,0.002,677,,,
1,,,,677,3.178856134414673,,
,,0.002,0.002,678,,,
1,,,,678,2.761829137802124,,
,,0.002,0.002,679,,,
1,,,,679,4.281605243682861,,
,,0.002,0.002,680,,,
1,,,,680,3.092766523361206,,
,,0.002,0.002,681,,,
1,,,,681,2.7246456146240234,,
,,0.002,0.002,682,,,
1,,,,682,3.125000476837158,,
,,0.002,0.002,683,,,
1,,,,683,2.0415091514587402,,
,,0.002,0.002,684,,,
1,,,,684,3.7650599479675293,,
,,0.002,0.002,685,,,
1,,,,685,2.780898332595825,,
,,0.002,0.002,686,,,
1,,,,686,2.958759069442749,,
,,0.002,0.002,687,,,
1,,,,687,4.451331615447998,,
,,0.002,0.002,688,,,
1,,,,688,4.217568397521973,,
,,0.002,0.002,689,,,
1,,,,689,2.1978702545166016,,
,,0.002,0.002,690,,,
1,,,,690,2.7145488262176514,,
,,0.002,0.002,691,,,
1,,,,691,18.661598205566406,,
,,0.002,0.002,692,,,
1,,,,692,3.606539011001587,,
,,0.002,0.002,693,,,
1,,,,693,1.8616526126861572,,
,,0.002,0.002,694,,,
1,,,,694,2.697166919708252,,
,,0.002,0.002,695,,,
1,,,,695,4.88865327835083,,
,,0.002,0.002,696,,,
1,,,,696,3.0685911178588867,,
,,0.002,0.002,697,,,
1,,,,697,3.021261215209961,,
,,0.002,0.002,698,,,
1,,,,698,4.785037994384766,,
,,0.002,0.002,699,,,
1,,,,699,2.3310039043426514,,
,,0.002,0.002,700,,,
1,,,,700,5.260993003845215,,
,,0.002,0.002,701,,,
1,,,,701,3.195584774017334,,
,,0.002,0.002,702,,,
1,,,,702,2.9594521522521973,,
,,0.002,0.002,703,,,
1,,,,703,3.153747320175171,,
,,0.002,0.002,704,,,
1,,,,704,2.2206149101257324,,
,,0.002,0.002,705,,,
1,,,,705,2.9410712718963623,,
,,0.002,0.002,706,,,
1,,,,706,4.0343427658081055,,
,,0.002,0.002,707,,,
1,,,,707,2.52756929397583,,
,,0.002,0.002,708,,,
1,,,,708,2.7214770317077637,,
,,0.002,0.002,709,,,
1,,,,709,4.1481122970581055,,
,,0.002,0.002,710,,,
1,,,,710,3.5571606159210205,,
,,0.002,0.002,711,,,
1,,,,711,2.7071564197540283,,
,,0.002,0.002,712,,,
1,,,,712,3.0517070293426514,,
,,0.002,0.002,713,,,
1,,,,713,4.820998668670654,,
,,0.002,0.002,714,,,
1,,,,714,3.0948829650878906,,
,,0.002,0.002,715,,,
1,,,,715,5.35532283782959,,
,,0.002,0.002,716,,,
1,,,,716,4.298919677734375,,
,,0.002,0.002,717,,,
1,,,,717,4.10373592376709,,
,,0.002,0.002,718,,,
1,,,,718,3.224240303039551,,
,,0.002,0.002,719,,,
1,,,,719,27.191823959350586,,
,,0.002,0.002,720,,,
1,,,,720,4.993805885314941,,
,,0.002,0.002,721,,,
1,,,,721,3.9596927165985107,,
,,0.002,0.002,722,,,
1,,,,722,2.798809289932251,,
,,0.002,0.002,723,,,
1,,,,723,3.8825228214263916,,
,,0.002,0.002,724,,,
1,,,,724,2.533341884613037,,
,,0.002,0.002,725,,,
1,,,,725,3.7056918144226074,,
,,0.002,0.002,726,,,
1,,,,726,2.5945558547973633,,
,,0.002,0.002,727,,,
1,,,,727,3.9928832054138184,,
,,0.002,0.002,728,,,
1,,,,728,3.012099027633667,,
,,0.002,0.002,729,,,
1,,,,729,2.5201497077941895,,
,,0.002,0.002,730,,,
1,,,,730,3.756190538406372,,
,,0.002,0.002,731,,,
1,,,,731,4.117259979248047,,
,,0.002,0.002,732,,,
1,,,,732,2.9599111080169678,,
,,0.002,0.002,733,,,
1,,,,733,5.427859783172607,,
,,0.002,0.002,734,,,
1,,,,734,2.7915732860565186,,
,,0.002,0.002,735,,,
1,,,,735,4.1636223793029785,,
,,0.002,0.002,736,,,
1,,,,736,4.05767822265625,,
,,0.002,0.002,737,,,
1,,,,737,4.043468475341797,,
,,0.002,0.002,738,,,
1,,,,738,2.9541051387786865,,
,,0.002,0.002,739,,,
1,,,,739,4.367692470550537,,
,,0.002,0.002,740,,,
1,,,,740,4.474783420562744,,
,,0.002,0.002,741,,,
1,,,,741,2.283928632736206,,
,,0.002,0.002,742,,,
1,,,,742,3.203420639038086,,
,,0.002,0.002,743,,,
1,,,,743,3.792132616043091,,
,,0.002,0.002,744,,,
1,,,,744,2.8113608360290527,,
,,0.002,0.002,745,,,
1,,,,745,2.440986394882202,,
,,0.002,0.002,746,,,
1,,,,746,5.670644283294678,,
,,0.002,0.002,747,,,
1,,,,747,5.155282497406006,,
,,0.002,0.002,748,,,
1,,,,748,2.204160690307617,,
,,0.002,0.002,749,,,
1,,,,749,5.299522399902344,,
,,0.002,0.002,750,,,
1,,,,750,2.107731580734253,,
,,0.002,0.002,751,,,
1,,,,751,3.316413640975952,,
,,0.002,0.002,752,,,
1,,,,752,4.002294063568115,,
,,0.002,0.002,753,,,
1,,,,753,3.1524593830108643,,
,,0.002,0.002,754,,,
1,,,,754,2.988327980041504,,
,,0.002,0.002,755,,,
1,,,,755,10.83386516571045,,
,,0.002,0.002,756,,,
1,,,,756,2.8823986053466797,,
,,0.002,0.002,757,,,
1,,,,757,3.379969835281372,,
,,0.002,0.002,758,,,
1,,,,758,2.2465403079986572,,
,,0.002,0.002,759,,,
1,,,,759,4.741201877593994,,
,,0.002,0.002,760,,,
1,,,,760,4.231286525726318,,
,,0.002,0.002,761,,,
1,,,,761,2.2509262561798096,,
,,0.002,0.002,762,,,
1,,,,762,4.42132568359375,,
,,0.002,0.002,763,,,
1,,,,763,3.7525599002838135,,
,,0.002,0.002,764,,,
1,,,,764,2.6101369857788086,,
,,0.002,0.002,765,,,
1,,,,765,2.382019519805908,,
,,0.002,0.002,766,,,
1,,,,766,3.8170366287231445,,
,,0.002,0.002,767,,,
1,,,,767,3.1588103771209717,,
,,0.002,0.002,768,,,
1,,,,768,3.2327232360839844,,
,,0.002,0.002,769,,,
1,,,,769,4.300141334533691,,
,,0.002,0.002,770,,,
1,,,,770,4.0650715827941895,,
,,0.002,0.002,771,,,
1,,,,771,2.838484764099121,,
,,0.002,0.002,772,,,
1,,,,772,3.3694205284118652,,
,,0.002,0.002,773,,,
1,,,,773,3.621184825897217,,
,,0.002,0.002,774,,,
1,,,,774,2.8251304626464844,,
,,0.002,0.002,775,,,
1,,,,775,3.4179437160491943,,
,,0.002,0.002,776,,,
1,,,,776,3.310570001602173,,
,,0.002,0.002,777,,,
1,,,,777,2.384016990661621,,
,,0.002,0.002,778,,,
1,,,,778,2.5043318271636963,,
,,0.002,0.002,779,,,
1,,,,779,2.4725182056427,,
,,0.002,0.002,780,,,
1,,,,780,3.2900617122650146,,
,,0.002,0.002,781,,,
1,,,,781,3.8023812770843506,,
,,0.002,0.002,782,,,
1,,,,782,3.1880440711975098,,
,,0.002,0.002,783,,,
1,,,,783,3.224113941192627,,
,,0.002,0.002,784,,,
1,,,,784,5.0429792404174805,,
,,0.002,0.002,785,,,
1,,,,785,2.7969510555267334,,
,,0.002,0.002,786,,,
1,,,,786,3.6127212047576904,,
,,0.002,0.002,787,,,
1,,,,787,3.192061185836792,,
,,0.002,0.002,788,,,
1,,,,788,4.1596550941467285,,
,,0.002,0.002,789,,,
1,,,,789,15.716748237609863,,
,,0.002,0.002,790,,,
1,,,,790,3.9459381103515625,,
,,0.002,0.002,791,,,
1,,,,791,3.8066811561584473,,
,,0.002,0.002,792,,,
1,,,,792,3.531632423400879,,
,,0.002,0.002,793,,,
1,,,,793,2.559206008911133,,
,,0.002,0.002,794,,,
1,,,,794,2.374228000640869,,
,,0.002,0.002,795,,,
1,,,,795,2.2551186084747314,,
,,0.002,0.002,796,,,
1,,,,796,4.830002307891846,,
,,0.002,0.002,797,,,
1,,,,797,3.873767614364624,,
,,0.002,0.002,798,,,
1,,,,798,2.2117128372192383,,
,,0.002,0.002,799,,,
1,,,,799,3.4844164848327637,,
,,0.002,0.002,800,,,
1,,,,800,3.354407787322998,,
,,0.002,0.002,801,,,
1,,,,801,2.9293150901794434,,
,,0.002,0.002,802,,,
1,,,,802,2.891103982925415,,
,,0.002,0.002,803,,,
1,,,,803,4.516532897949219,,
,,0.002,0.002,804,,,
1,,,,804,3.9052016735076904,,
,,0.002,0.002,805,,,
1,,,,805,3.0100858211517334,,
,,0.002,0.002,806,,,
1,,,,806,2.8893325328826904,,
,,0.002,0.002,807,,,
1,,,,807,2.58528470993042,,
,,0.002,0.002,808,,,
1,,,,808,3.3940529823303223,,
,,0.002,0.002,809,,,
1,,,,809,3.7042605876922607,,
,,0.002,0.002,810,,,
1,,,,810,5.941763401031494,,
,,0.002,0.002,811,,,
1,,,,811,4.11589241027832,,
,,0.002,0.002,812,,,
1,,,,812,2.790015935897827,,
,,0.002,0.002,813,,,
1,,,,813,2.624089241027832,,
,,0.002,0.002,814,,,
1,,,,814,4.163234710693359,,
,,0.002,0.002,815,,,
1,,,,815,3.33526873588562,,
,,0.002,0.002,816,,,
1,,,,816,3.527768611907959,,
,,0.002,0.002,817,,,
1,,,,817,3.4521305561065674,,
,,0.002,0.002,818,,,
1,,,,818,3.6672332286834717,,
,,0.002,0.002,819,,,
1,,,,819,3.165759563446045,,
,,0.002,0.002,820,,,
1,,,,820,3.088320255279541,,
,,0.002,0.002,821,,,
1,,,,821,3.569181442260742,,
,,0.002,0.002,822,,,
1,,,,822,3.3260226249694824,,
,,0.002,0.002,823,,,
1,,,,823,2.7822933197021484,,
,,0.002,0.002,824,,,
1,,,,824,2.0344765186309814,,
,,0.002,0.002,825,,,
1,,,,825,3.528275489807129,,
,,0.002,0.002,826,,,
1,,,,826,3.813326120376587,,
,,0.002,0.002,827,,,
1,,,,827,2.4418752193450928,,
,,0.002,0.002,828,,,
1,,,,828,2.4554636478424072,,
,,0.002,0.002,829,,,
1,,,,829,3.8677406311035156,,
,,0.002,0.002,830,,,
1,,,,830,4.4596381187438965,,
,,0.002,0.002,831,,,
1,,,,831,1.7462859153747559,,
,,0.002,0.002,832,,,
1,,,,832,3.1699767112731934,,
,,0.002,0.002,833,,,
1,,,,833,3.1702895164489746,,
,,0.002,0.002,834,,,
1,,,,834,3.642526865005493,,
,,0.002,0.002,835,,,
1,,,,835,3.148024559020996,,
,,0.002,0.002,836,,,
1,,,,836,4.2811713218688965,,
,,0.002,0.002,837,,,
1,,,,837,2.5551908016204834,,
,,0.002,0.002,838,,,
1,,,,838,2.97403883934021,,
,,0.002,0.002,839,,,
1,,,,839,7.908411502838135,,
,,0.002,0.002,840,,,
1,,,,840,3.334907293319702,,
,,0.002,0.002,841,,,
1,,,,841,4.456529140472412,,
,,0.002,0.002,842,,,
1,,,,842,3.9289584159851074,,
,,0.002,0.002,843,,,
1,,,,843,3.963996171951294,,
,,0.002,0.002,844,,,
1,,,,844,4.243350028991699,,
,,0.002,0.002,845,,,
1,,,,845,3.4488699436187744,,
,,0.002,0.002,846,,,
1,,,,846,4.542150020599365,,
,,0.002,0.002,847,,,
1,,,,847,6.668482780456543,,
,,0.002,0.002,848,,,
